data_czas,kod_stacji,nazwa_stacji,rok,miesiac,dzien,godzina,temperatura_C,wilgotnosc_proc,punkt_rosy_C,cisnienie_hPa,cisnienie_msl_hPa,kierunek_wiatru,predkosc_wiatru,poryw_wiatru,zachmurzenie_oktanty,pogoda_biezaca,pogoda_ubiegla,opad_mm_6h,status_opadu_6h,rodzaj_opadu_6h,snieg_cm
2025-05-15 07:00:00,351150400,ZIELONA GÓRA,2025,5,15,7,7.2,66,1.3,989.2,1012.7,327.0,3.0,,3.0,1,0.0,,8.0,,
2025-05-15 08:00:00,351150400,ZIELONA GÓRA,2025,5,15,8,8.8,60,1.5,989.1,1012.5,307.0,3.0,,6.0,3,1.0,,8.0,,
2025-05-15 09:00:00,351150400,ZIELONA GÓRA,2025,5,15,9,9.8,54,0.9,988.5,1011.8,311.0,4.0,10.0,7.0,3,1.0,,8.0,,
2025-05-15 10:00:00,351150400,ZIELONA GÓRA,2025,5,15,10,9.9,63,3.2,988.6,1011.9,328.0,3.0,,6.0,25,2.0,,8.0,,
2025-05-15 11:00:00,351150400,ZIELONA GÓRA,2025,5,15,11,7.6,79,4.2,989.2,1012.7,329.0,4.0,,8.0,25,8.0,,8.0,,
2025-05-15 12:00:00,351150400,ZIELONA GÓRA,2025,5,15,12,6.1,93,5.1,990.0,1013.6,336.0,4.0,9.0,8.0,25,8.0,3.3,,6.0,
2025-05-15 13:00:00,351150400,ZIELONA GÓRA,2025,5,15,13,8.3,81,5.2,989.8,1013.2,328.0,5.0,11.0,7.0,1,2.0,,8.0,,
2025-05-15 14:00:00,351150400,ZIELONA GÓRA,2025,5,15,14,8.1,86,5.9,989.9,1013.3,337.0,3.0,8.0,7.0,80,8.0,,8.0,,
2025-05-15 15:00:00,351150400,ZIELONA GÓRA,2025,5,15,15,8.4,87,6.4,990.6,1014.0,351.0,4.0,,1.0,27,8.0,,8.0,,
2025-05-15 16:00:00,351150400,ZIELONA GÓRA,2025,5,15,16,9.8,74,5.4,991.0,1014.3,3.0,4.0,,1.0,1,0.0,,8.0,,
2025-05-15 17:00:00,351150400,ZIELONA GÓRA,2025,5,15,17,9.7,62,2.8,991.4,1014.7,345.0,4.0,,2.0,1,0.0,,8.0,,
2025-05-15 18:00:00,351150400,ZIELONA GÓRA,2025,5,15,18,8.3,64,1.9,991.8,1015.3,344.0,3.0,,3.0,1,8.0,4.5,,8.0,
2025-05-15 19:00:00,351150400,ZIELONA GÓRA,2025,5,15,19,7.8,68,2.3,992.1,1015.6,335.0,3.0,,5.0,3,1.0,,8.0,,
2025-05-15 20:00:00,351150400,ZIELONA GÓRA,2025,5,15,20,8.0,71,3.1,992.6,1016.1,330.0,3.0,,7.0,80,2.0,,8.0,,
2025-05-15 21:00:00,351150400,ZIELONA GÓRA,2025,5,15,21,7.6,75,3.4,992.9,1016.5,347.0,4.0,,,81,,,8.0,,
2025-05-15 22:00:00,351150400,ZIELONA GÓRA,2025,5,15,22,7.3,78,3.7,993.1,1016.7,329.0,4.0,,,0,,,8.0,,
2025-05-15 23:00:00,351150400,ZIELONA GÓRA,2025,5,15,23,7.2,79,3.8,992.9,1016.5,310.0,3.0,,,0,,,8.0,,
2025-05-16 00:00:00,351150400,ZIELONA GÓRA,2025,5,16,0,7.0,80,3.8,992.5,1016.1,307.0,4.0,,,0,,0.0,,,
2025-05-16 01:00:00,351150400,ZIELONA GÓRA,2025,5,16,1,6.9,82,4.0,992.2,1015.8,313.0,4.0,,,0,,,8.0,,
2025-05-16 02:00:00,351150400,ZIELONA GÓRA,2025,5,16,2,6.9,82,4.0,991.7,1015.3,307.0,3.0,,,0,,,8.0,,
2025-05-16 03:00:00,351150400,ZIELONA GÓRA,2025,5,16,3,7.0,83,4.3,991.4,1015.0,304.0,3.0,,,81,,,8.0,,
2025-05-16 04:00:00,351150400,ZIELONA GÓRA,2025,5,16,4,6.9,87,4.9,990.7,1014.3,277.0,3.0,,,81,,,8.0,,
2025-05-16 05:00:00,351150400,ZIELONA GÓRA,2025,5,16,5,7.3,88,5.4,990.5,1014.0,303.0,4.0,,7.0,25,,,8.0,,
2025-05-16 06:00:00,351150400,ZIELONA GÓRA,2025,5,16,6,9.4,80,6.1,989.6,1012.9,300.0,5.0,,6.0,25,,0.1,,6.0,
2025-05-16 07:00:00,351150400,ZIELONA GÓRA,2025,5,16,7,10.5,75,6.3,989.4,1012.6,314.0,4.0,,7.0,3,2.0,,8.0,,
2025-05-16 08:00:00,351150400,ZIELONA GÓRA,2025,5,16,8,11.8,65,5.4,989.4,1012.5,321.0,5.0,,7.0,3,2.0,,8.0,,
2025-05-16 09:00:00,351150400,ZIELONA GÓRA,2025,5,16,9,12.9,61,5.6,989.1,1012.1,302.0,5.0,10.0,6.0,3,2.0,,8.0,,
2025-05-16 10:00:00,351150400,ZIELONA GÓRA,2025,5,16,10,11.0,67,5.1,989.1,1012.3,316.0,6.0,13.0,7.0,80,2.0,,8.0,,
2025-05-16 11:00:00,351150400,ZIELONA GÓRA,2025,5,16,11,12.0,69,6.5,988.9,1012.0,304.0,5.0,10.0,7.0,25,8.0,,8.0,,
2025-05-16 12:00:00,351150400,ZIELONA GÓRA,2025,5,16,12,12.8,67,6.8,988.7,1011.7,300.0,4.0,10.0,7.0,25,8.0,0.3,,6.0,
2025-05-16 13:00:00,351150400,ZIELONA GÓRA,2025,5,16,13,15.2,38,1.0,988.6,1011.4,332.0,5.0,11.0,7.0,1,2.0,,8.0,,
2025-05-16 14:00:00,351150400,ZIELONA GÓRA,2025,5,16,14,14.2,43,1.8,988.8,1011.7,348.0,4.0,10.0,7.0,3,2.0,,8.0,,
2025-05-16 15:00:00,351150400,ZIELONA GÓRA,2025,5,16,15,14.1,45,2.3,989.1,1012.0,353.0,5.0,,6.0,1,2.0,,8.0,,
2025-05-16 16:00:00,351150400,ZIELONA GÓRA,2025,5,16,16,12.3,50,2.2,989.5,1012.6,342.0,5.0,11.0,7.0,1,2.0,,8.0,,
2025-05-16 17:00:00,351150400,ZIELONA GÓRA,2025,5,16,17,11.1,57,2.9,989.6,1012.8,342.0,5.0,11.0,7.0,3,2.0,,8.0,,
2025-05-16 18:00:00,351150400,ZIELONA GÓRA,2025,5,16,18,10.1,65,3.8,990.0,1013.3,346.0,5.0,10.0,7.0,3,2.0,,9.0,,
2025-05-16 19:00:00,351150400,ZIELONA GÓRA,2025,5,16,19,9.8,69,4.4,990.3,1013.6,344.0,4.0,,7.0,2,2.0,,8.0,,
2025-05-16 20:00:00,351150400,ZIELONA GÓRA,2025,5,16,20,9.2,73,4.6,990.3,1013.7,334.0,3.0,,7.0,1,2.0,,8.0,,
2025-05-16 21:00:00,351150400,ZIELONA GÓRA,2025,5,16,21,9.0,75,4.8,990.2,1013.6,329.0,3.0,,,0,,,8.0,,
2025-05-16 22:00:00,351150400,ZIELONA GÓRA,2025,5,16,22,8.6,75,4.4,990.0,1013.4,315.0,3.0,,,0,,,8.0,,
2025-05-16 23:00:00,351150400,ZIELONA GÓRA,2025,5,16,23,8.7,73,4.1,989.5,1012.9,303.0,4.0,,,0,,,8.0,,
2025-05-17 00:00:00,351150400,ZIELONA GÓRA,2025,5,17,0,8.4,74,4.0,988.6,1012.0,293.0,3.0,,,0,,,9.0,,
2025-05-17 01:00:00,351150400,ZIELONA GÓRA,2025,5,17,1,9.0,69,3.6,988.1,1011.4,288.0,4.0,,,0,,,8.0,,
2025-05-17 02:00:00,351150400,ZIELONA GÓRA,2025,5,17,2,9.4,64,2.9,987.4,1010.7,306.0,4.0,9.0,,0,,,8.0,,
2025-05-17 03:00:00,351150400,ZIELONA GÓRA,2025,5,17,3,9.4,63,2.7,986.9,1010.2,304.0,5.0,,,0,,,8.0,,
2025-05-17 04:00:00,351150400,ZIELONA GÓRA,2025,5,17,4,9.1,65,2.9,986.6,1009.9,308.0,4.0,,,0,,,8.0,,
2025-05-17 05:00:00,351150400,ZIELONA GÓRA,2025,5,17,5,9.2,68,3.6,986.5,1009.8,305.0,4.0,,7.0,0,,,8.0,,
2025-05-17 06:00:00,351150400,ZIELONA GÓRA,2025,5,17,6,9.9,68,4.3,986.2,1009.4,306.0,5.0,,7.0,1,,,9.0,,
2025-05-17 07:00:00,351150400,ZIELONA GÓRA,2025,5,17,7,11.1,65,4.8,986.2,1009.3,324.0,5.0,10.0,7.0,3,2.0,,8.0,,
2025-05-17 08:00:00,351150400,ZIELONA GÓRA,2025,5,17,8,12.0,61,4.7,986.1,1009.1,329.0,4.0,,7.0,3,2.0,,8.0,,
2025-05-17 09:00:00,351150400,ZIELONA GÓRA,2025,5,17,9,11.0,63,4.2,986.1,1009.2,356.0,4.0,,8.0,3,2.0,,8.0,,
2025-05-17 10:00:00,351150400,ZIELONA GÓRA,2025,5,17,10,8.2,85,5.8,986.8,1010.2,27.0,2.0,,8.0,80,8.0,,8.0,,
2025-05-17 11:00:00,351150400,ZIELONA GÓRA,2025,5,17,11,7.0,93,5.9,987.1,1010.6,358.0,3.0,,8.0,80,8.0,,8.0,,
2025-05-17 12:00:00,351150400,ZIELONA GÓRA,2025,5,17,12,6.9,94,6.0,986.8,1010.3,353.0,3.0,,7.0,80,8.0,0.8,,6.0,
2025-05-17 13:00:00,351150400,ZIELONA GÓRA,2025,5,17,13,7.4,93,6.3,986.8,1010.2,342.0,3.0,,7.0,25,2.0,,8.0,,
2025-05-17 14:00:00,351150400,ZIELONA GÓRA,2025,5,17,14,7.7,88,5.8,986.8,1010.2,330.0,4.0,,7.0,1,2.0,,8.0,,
2025-05-17 15:00:00,351150400,ZIELONA GÓRA,2025,5,17,15,8.1,85,5.7,986.7,1010.1,312.0,4.0,,7.0,3,8.0,,8.0,,
2025-05-17 16:00:00,351150400,ZIELONA GÓRA,2025,5,17,16,8.8,83,6.1,986.5,1009.8,305.0,3.0,,7.0,2,2.0,,8.0,,
2025-05-17 17:00:00,351150400,ZIELONA GÓRA,2025,5,17,17,8.9,85,6.5,986.5,1009.8,301.0,3.0,,7.0,25,2.0,,8.0,,
2025-05-17 18:00:00,351150400,ZIELONA GÓRA,2025,5,17,18,9.0,75,4.8,986.6,1009.9,328.0,4.0,,7.0,1,8.0,0.1,,6.0,
2025-05-17 19:00:00,351150400,ZIELONA GÓRA,2025,5,17,19,8.3,74,3.9,986.8,1010.2,329.0,4.0,,7.0,1,2.0,,8.0,,
2025-05-17 20:00:00,351150400,ZIELONA GÓRA,2025,5,17,20,8.1,75,3.9,986.9,1010.3,327.0,3.0,8.0,7.0,3,2.0,,8.0,,
2025-05-17 21:00:00,351150400,ZIELONA GÓRA,2025,5,17,21,6.5,84,4.0,987.0,1010.5,316.0,3.0,,,22,,,8.0,,
2025-05-17 22:00:00,351150400,ZIELONA GÓRA,2025,5,17,22,6.0,81,3.0,987.2,1010.8,329.0,4.0,,,0,,,8.0,,
2025-05-17 23:00:00,351150400,ZIELONA GÓRA,2025,5,17,23,5.7,87,3.7,987.2,1010.8,322.0,3.0,,,0,,,8.0,,
2025-05-18 00:00:00,351150400,ZIELONA GÓRA,2025,5,18,0,4.9,90,3.4,986.9,1010.5,315.0,4.0,,,0,,0.0,,,
2025-05-18 01:00:00,351150400,ZIELONA GÓRA,2025,5,18,1,5.2,91,3.8,986.4,1010.0,305.0,3.0,,,0,,,8.0,,
2025-05-18 02:00:00,351150400,ZIELONA GÓRA,2025,5,18,2,5.2,95,4.5,986.1,1009.7,304.0,3.0,,,51,,,8.0,,
2025-05-18 03:00:00,351150400,ZIELONA GÓRA,2025,5,18,3,5.8,96,5.2,986.0,1009.5,313.0,4.0,,,81,,,8.0,,
2025-05-18 04:00:00,351150400,ZIELONA GÓRA,2025,5,18,4,6.2,94,5.3,986.0,1009.5,318.0,4.0,9.0,,23,,,8.0,,
2025-05-18 05:00:00,351150400,ZIELONA GÓRA,2025,5,18,5,6.3,92,5.1,986.3,1009.8,318.0,4.0,,8.0,80,,,8.0,,
2025-05-18 06:00:00,351150400,ZIELONA GÓRA,2025,5,18,6,6.3,94,5.4,986.3,1009.8,308.0,3.0,,8.0,80,,1.4,,6.0,
2025-05-18 07:00:00,351150400,ZIELONA GÓRA,2025,5,18,7,7.3,92,6.1,986.5,1009.9,311.0,4.0,9.0,8.0,25,8.0,,8.0,,
2025-05-18 08:00:00,351150400,ZIELONA GÓRA,2025,5,18,8,7.8,89,6.1,986.8,1010.2,317.0,5.0,10.0,8.0,80,2.0,,8.0,,
2025-05-18 09:00:00,351150400,ZIELONA GÓRA,2025,5,18,9,7.9,94,7.0,986.9,1010.3,305.0,4.0,,8.0,80,8.0,,8.0,,
2025-05-18 10:00:00,351150400,ZIELONA GÓRA,2025,5,18,10,8.8,92,7.6,986.9,1010.2,335.0,2.0,,8.0,80,8.0,,8.0,,
2025-05-18 11:00:00,351150400,ZIELONA GÓRA,2025,5,18,11,7.8,94,6.9,987.1,1010.5,324.0,2.0,,8.0,80,8.0,,8.0,,
2025-05-18 12:00:00,351150400,ZIELONA GÓRA,2025,5,18,12,9.6,90,8.0,986.9,1010.1,330.0,2.0,,7.0,80,8.0,4.7,,6.0,
2025-05-18 13:00:00,351150400,ZIELONA GÓRA,2025,5,18,13,8.9,86,6.7,987.4,1010.7,351.0,4.0,9.0,8.0,80,8.0,,8.0,,
2025-05-18 14:00:00,351150400,ZIELONA GÓRA,2025,5,18,14,7.8,91,6.4,987.7,1011.1,340.0,3.0,,8.0,80,8.0,,8.0,,
2025-05-18 15:00:00,351150400,ZIELONA GÓRA,2025,5,18,15,8.2,87,6.2,987.5,1010.9,329.0,4.0,,8.0,80,8.0,,8.0,,
2025-05-18 16:00:00,351150400,ZIELONA GÓRA,2025,5,18,16,8.3,87,6.3,987.5,1010.9,317.0,3.0,,7.0,25,8.0,,8.0,,
2025-05-18 17:00:00,351150400,ZIELONA GÓRA,2025,5,18,17,8.5,84,5.9,987.7,1011.1,326.0,2.0,,7.0,2,2.0,,8.0,,
2025-05-18 18:00:00,351150400,ZIELONA GÓRA,2025,5,18,18,8.3,88,6.4,988.0,1011.4,315.0,3.0,,7.0,25,8.0,0.6,,6.0,
2025-05-18 19:00:00,351150400,ZIELONA GÓRA,2025,5,18,19,8.0,92,6.8,988.4,1011.8,306.0,2.0,,8.0,80,8.0,,8.0,,
2025-05-18 20:00:00,351150400,ZIELONA GÓRA,2025,5,18,20,7.7,97,7.3,988.7,1012.1,307.0,2.0,,8.0,80,8.0,,8.0,,
2025-05-18 21:00:00,351150400,ZIELONA GÓRA,2025,5,18,21,7.7,98,7.4,988.8,1012.3,334.0,4.0,,,23,,,8.0,,
2025-05-18 22:00:00,351150400,ZIELONA GÓRA,2025,5,18,22,7.5,98,7.2,989.1,1012.6,330.0,3.0,,,10,,,8.0,,
2025-05-18 23:00:00,351150400,ZIELONA GÓRA,2025,5,18,23,7.3,98,7.0,989.2,1012.7,329.0,3.0,,,10,,,8.0,,
2025-05-19 00:00:00,351150400,ZIELONA GÓRA,2025,5,19,0,7.2,99,7.1,989.3,1012.8,334.0,2.0,,,23,,1.4,,,
2025-05-19 01:00:00,351150400,ZIELONA GÓRA,2025,5,19,1,7.5,99,7.4,989.3,1012.8,320.0,3.0,,,10,,,8.0,,
2025-05-19 02:00:00,351150400,ZIELONA GÓRA,2025,5,19,2,7.7,99,7.6,989.5,1013.0,324.0,2.0,,,20,,,8.0,,
2025-05-19 03:00:00,351150400,ZIELONA GÓRA,2025,5,19,3,7.9,99,7.8,989.7,1013.2,327.0,2.0,,,22,,,8.0,,
2025-05-19 04:00:00,351150400,ZIELONA GÓRA,2025,5,19,4,8.1,99,8.0,989.9,1013.3,316.0,3.0,,,20,,,8.0,,
2025-05-19 05:00:00,351150400,ZIELONA GÓRA,2025,5,19,5,8.4,99,8.3,990.1,1013.5,317.0,4.0,,8.0,0,,,8.0,,
2025-05-19 06:00:00,351150400,ZIELONA GÓRA,2025,5,19,6,8.6,99,8.5,990.5,1013.9,316.0,3.0,,8.0,2,,0.7,,6.0,
2025-05-19 07:00:00,351150400,ZIELONA GÓRA,2025,5,19,7,8.6,98,8.3,990.8,1014.2,325.0,4.0,,8.0,61,2.0,,8.0,,
2025-05-19 08:00:00,351150400,ZIELONA GÓRA,2025,5,19,8,8.7,99,8.6,991.3,1014.7,317.0,3.0,,8.0,61,6.0,,8.0,,
2025-05-19 09:00:00,351150400,ZIELONA GÓRA,2025,5,19,9,8.8,98,8.5,991.8,1015.2,322.0,4.0,,8.0,61,6.0,,8.0,,
2025-05-19 10:00:00,351150400,ZIELONA GÓRA,2025,5,19,10,9.0,98,8.7,992.3,1015.7,320.0,5.0,,8.0,61,6.0,,8.0,,
2025-05-19 11:00:00,351150400,ZIELONA GÓRA,2025,5,19,11,9.2,98,8.9,992.5,1015.9,315.0,4.0,,8.0,60,6.0,,8.0,,
2025-05-19 12:00:00,351150400,ZIELONA GÓRA,2025,5,19,12,9.3,98,9.0,992.7,1016.1,318.0,4.0,,8.0,60,6.0,3.0,,6.0,
2025-05-19 13:00:00,351150400,ZIELONA GÓRA,2025,5,19,13,9.6,98,9.3,993.1,1016.5,321.0,4.0,,8.0,21,2.0,,8.0,,
2025-05-19 14:00:00,351150400,ZIELONA GÓRA,2025,5,19,14,9.8,97,9.3,993.4,1016.8,327.0,4.0,,8.0,2,2.0,,8.0,,
2025-05-19 15:00:00,351150400,ZIELONA GÓRA,2025,5,19,15,10.0,97,9.5,993.5,1016.9,328.0,3.0,,8.0,2,6.0,,8.0,,
2025-05-19 16:00:00,351150400,ZIELONA GÓRA,2025,5,19,16,10.2,97,9.7,993.7,1017.1,316.0,3.0,,8.0,10,2.0,,8.0,,
2025-05-19 17:00:00,351150400,ZIELONA GÓRA,2025,5,19,17,10.4,98,10.1,993.7,1017.0,318.0,2.0,,8.0,10,2.0,,8.0,,
2025-05-19 18:00:00,351150400,ZIELONA GÓRA,2025,5,19,18,10.7,97,10.2,993.9,1017.2,321.0,3.0,,8.0,10,6.0,0.2,,6.0,
2025-05-19 19:00:00,351150400,ZIELONA GÓRA,2025,5,19,19,10.8,97,10.3,994.3,1017.6,331.0,2.0,,8.0,1,2.0,,8.0,,
2025-05-19 20:00:00,351150400,ZIELONA GÓRA,2025,5,19,20,10.9,95,10.1,994.6,1017.9,332.0,2.0,,8.0,2,2.0,,8.0,,
2025-05-19 21:00:00,351150400,ZIELONA GÓRA,2025,5,19,21,10.7,95,9.9,994.8,1018.1,330.0,2.0,,,0,,,8.0,,
2025-05-19 22:00:00,351150400,ZIELONA GÓRA,2025,5,19,22,10.2,96,9.6,994.8,1018.2,330.0,1.0,,,0,,,8.0,,
2025-05-19 23:00:00,351150400,ZIELONA GÓRA,2025,5,19,23,10.2,95,9.4,994.8,1018.2,321.0,2.0,,,0,,,8.0,,
2025-05-20 00:00:00,351150400,ZIELONA GÓRA,2025,5,20,0,9.8,94,8.9,995.0,1018.4,328.0,2.0,,,0,,0.1,,,
2025-05-20 01:00:00,351150400,ZIELONA GÓRA,2025,5,20,1,9.8,93,8.7,994.8,1018.2,320.0,2.0,,,0,,,8.0,,
2025-05-20 02:00:00,351150400,ZIELONA GÓRA,2025,5,20,2,9.8,91,8.4,994.7,1018.1,319.0,2.0,,,0,,,8.0,,
2025-05-20 03:00:00,351150400,ZIELONA GÓRA,2025,5,20,3,9.7,90,8.1,994.8,1018.2,318.0,2.0,,,0,,,8.0,,
2025-05-20 04:00:00,351150400,ZIELONA GÓRA,2025,5,20,4,9.7,90,8.1,994.7,1018.1,321.0,2.0,,,0,,,8.0,,
2025-05-20 05:00:00,351150400,ZIELONA GÓRA,2025,5,20,5,11.4,83,8.6,994.7,1018.0,315.0,2.0,,1.0,0,,,8.0,,
2025-05-20 06:00:00,351150400,ZIELONA GÓRA,2025,5,20,6,12.9,81,9.7,994.7,1017.9,332.0,2.0,,1.0,1,,,9.0,,
2025-05-20 07:00:00,351150400,ZIELONA GÓRA,2025,5,20,7,14.5,72,9.5,994.6,1017.6,320.0,2.0,,1.0,3,0.0,,8.0,,
2025-05-20 08:00:00,351150400,ZIELONA GÓRA,2025,5,20,8,16.4,63,9.3,994.9,1017.8,328.0,2.0,,1.0,2,0.0,,8.0,,
2025-05-20 09:00:00,351150400,ZIELONA GÓRA,2025,5,20,9,17.7,54,8.3,994.7,1017.5,292.0,2.0,,1.0,3,0.0,,8.0,,
2025-05-20 10:00:00,351150400,ZIELONA GÓRA,2025,5,20,10,18.9,48,7.6,994.2,1016.9,281.0,2.0,,2.0,3,0.0,,8.0,,
2025-05-20 11:00:00,351150400,ZIELONA GÓRA,2025,5,20,11,19.3,48,8.0,993.6,1016.3,258.0,2.0,,4.0,3,0.0,,8.0,,
2025-05-20 12:00:00,351150400,ZIELONA GÓRA,2025,5,20,12,20.2,45,7.9,993.1,1015.7,229.0,3.0,,5.0,3,1.0,,9.0,,
2025-05-20 13:00:00,351150400,ZIELONA GÓRA,2025,5,20,13,20.0,46,8.0,992.6,1015.2,234.0,3.0,,4.0,3,1.0,,8.0,,
2025-05-20 14:00:00,351150400,ZIELONA GÓRA,2025,5,20,14,21.0,38,6.1,992.1,1014.7,270.0,4.0,,4.0,3,0.0,,8.0,,
2025-05-20 15:00:00,351150400,ZIELONA GÓRA,2025,5,20,15,20.9,41,7.1,991.8,1014.4,273.0,2.0,,3.0,1,1.0,,8.0,,
2025-05-20 16:00:00,351150400,ZIELONA GÓRA,2025,5,20,16,21.1,38,6.2,991.2,1013.7,260.0,3.0,,2.0,3,0.0,,8.0,,
2025-05-20 17:00:00,351150400,ZIELONA GÓRA,2025,5,20,17,20.8,39,6.3,990.8,1013.3,265.0,2.0,,1.0,1,0.0,,8.0,,
2025-05-20 18:00:00,351150400,ZIELONA GÓRA,2025,5,20,18,19.8,43,6.9,990.5,1013.1,263.0,2.0,,1.0,1,1.0,,9.0,,
2025-05-20 19:00:00,351150400,ZIELONA GÓRA,2025,5,20,19,17.8,50,7.2,990.3,1013.1,249.0,1.0,,1.0,2,0.0,,8.0,,
2025-05-20 20:00:00,351150400,ZIELONA GÓRA,2025,5,20,20,17.1,54,7.7,990.4,1013.2,250.0,1.0,,0.0,1,0.0,,8.0,,
2025-05-20 21:00:00,351150400,ZIELONA GÓRA,2025,5,20,21,16.1,58,7.8,990.4,1013.3,232.0,2.0,,,0,,,8.0,,
2025-05-20 22:00:00,351150400,ZIELONA GÓRA,2025,5,20,22,15.7,62,8.4,990.4,1013.3,230.0,2.0,,,0,,,8.0,,
2025-05-20 23:00:00,351150400,ZIELONA GÓRA,2025,5,20,23,14.6,67,8.5,990.2,1013.2,214.0,2.0,,,0,,,8.0,,
2025-05-21 00:00:00,351150400,ZIELONA GÓRA,2025,5,21,0,14.1,71,8.9,989.9,1012.9,211.0,2.0,,,0,,,9.0,,
2025-05-21 01:00:00,351150400,ZIELONA GÓRA,2025,5,21,1,13.0,79,9.4,989.5,1012.6,212.0,2.0,,,0,,,8.0,,
2025-05-21 02:00:00,351150400,ZIELONA GÓRA,2025,5,21,2,13.2,81,10.0,989.0,1012.1,211.0,2.0,,,0,,,8.0,,
2025-05-21 03:00:00,351150400,ZIELONA GÓRA,2025,5,21,3,12.6,85,10.1,988.7,1011.8,196.0,2.0,,,0,,,8.0,,
2025-05-21 04:00:00,351150400,ZIELONA GÓRA,2025,5,21,4,13.0,83,10.2,988.5,1011.6,202.0,2.0,,,0,,,8.0,,
2025-05-21 05:00:00,351150400,ZIELONA GÓRA,2025,5,21,5,13.3,83,10.5,988.5,1011.6,188.0,3.0,,7.0,0,,,8.0,,
2025-05-21 06:00:00,351150400,ZIELONA GÓRA,2025,5,21,6,15.7,74,11.1,988.3,1011.2,203.0,3.0,,5.0,1,,,9.0,,
2025-05-21 07:00:00,351150400,ZIELONA GÓRA,2025,5,21,7,16.3,71,11.0,988.1,1010.9,225.0,3.0,,7.0,3,2.0,,8.0,,
2025-05-21 08:00:00,351150400,ZIELONA GÓRA,2025,5,21,8,18.8,59,10.6,987.7,1010.3,228.0,3.0,,5.0,1,2.0,,8.0,,
2025-05-21 09:00:00,351150400,ZIELONA GÓRA,2025,5,21,9,18.7,62,11.3,987.9,1010.5,262.0,4.0,,7.0,3,2.0,,8.0,,
2025-05-21 10:00:00,351150400,ZIELONA GÓRA,2025,5,21,10,20.3,49,9.2,987.5,1010.0,255.0,4.0,,6.0,1,2.0,,8.0,,
2025-05-21 11:00:00,351150400,ZIELONA GÓRA,2025,5,21,11,20.4,44,7.7,986.9,1009.4,266.0,5.0,,3.0,3,1.0,,8.0,,
2025-05-21 12:00:00,351150400,ZIELONA GÓRA,2025,5,21,12,20.8,37,5.6,986.3,1008.7,284.0,4.0,,7.0,3,1.0,,9.0,,
2025-05-21 13:00:00,351150400,ZIELONA GÓRA,2025,5,21,13,21.0,39,6.5,985.9,1008.3,255.0,4.0,,4.0,1,1.0,,8.0,,
2025-05-21 14:00:00,351150400,ZIELONA GÓRA,2025,5,21,14,22.0,33,5.0,985.4,1007.7,266.0,5.0,,5.0,1,1.0,,8.0,,
2025-05-21 15:00:00,351150400,ZIELONA GÓRA,2025,5,21,15,21.5,31,3.6,984.9,1007.3,237.0,5.0,,7.0,1,1.0,,8.0,,
2025-05-21 16:00:00,351150400,ZIELONA GÓRA,2025,5,21,16,21.5,26,1.2,984.4,1006.7,281.0,5.0,,6.0,1,2.0,,8.0,,
2025-05-21 17:00:00,351150400,ZIELONA GÓRA,2025,5,21,17,20.5,23,-1.4,984.2,1006.6,262.0,4.0,,6.0,2,2.0,,8.0,,
2025-05-21 18:00:00,351150400,ZIELONA GÓRA,2025,5,21,18,18.8,31,1.3,984.4,1006.9,255.0,3.0,,6.0,2,1.0,,9.0,,
2025-05-21 19:00:00,351150400,ZIELONA GÓRA,2025,5,21,19,17.2,33,0.8,984.7,1007.4,268.0,2.0,,6.0,1,2.0,,8.0,,
2025-05-21 20:00:00,351150400,ZIELONA GÓRA,2025,5,21,20,16.5,33,0.2,984.7,1007.4,278.0,4.0,,6.0,3,2.0,,8.0,,
2025-05-21 21:00:00,351150400,ZIELONA GÓRA,2025,5,21,21,15.4,37,0.8,984.6,1007.4,233.0,2.0,,,0,,,8.0,,
2025-05-21 22:00:00,351150400,ZIELONA GÓRA,2025,5,21,22,13.4,47,2.3,984.5,1007.5,215.0,2.0,,,0,,,8.0,,
2025-05-21 23:00:00,351150400,ZIELONA GÓRA,2025,5,21,23,14.7,44,2.6,984.4,1007.3,259.0,3.0,,,0,,,8.0,,
2025-05-22 00:00:00,351150400,ZIELONA GÓRA,2025,5,22,0,14.3,46,2.8,983.9,1006.8,266.0,3.0,,,0,,,9.0,,
2025-05-22 01:00:00,351150400,ZIELONA GÓRA,2025,5,22,1,12.0,56,3.5,983.9,1007.0,226.0,2.0,,,0,,,8.0,,
2025-05-22 02:00:00,351150400,ZIELONA GÓRA,2025,5,22,2,12.4,55,3.6,983.9,1006.9,293.0,4.0,,,0,,,8.0,,
2025-05-22 03:00:00,351150400,ZIELONA GÓRA,2025,5,22,3,11.4,58,3.4,983.8,1006.9,308.0,4.0,,,0,,,8.0,,
2025-05-22 04:00:00,351150400,ZIELONA GÓRA,2025,5,22,4,10.6,64,4.1,984.2,1007.4,303.0,4.0,,,0,,,8.0,,
2025-05-22 05:00:00,351150400,ZIELONA GÓRA,2025,5,22,5,10.0,69,4.6,984.8,1008.1,294.0,3.0,,8.0,0,,,8.0,,
2025-05-22 06:00:00,351150400,ZIELONA GÓRA,2025,5,22,6,10.4,69,5.0,985.3,1008.5,288.0,3.0,,7.0,3,,,9.0,,
2025-05-22 07:00:00,351150400,ZIELONA GÓRA,2025,5,22,7,10.9,66,4.8,985.4,1008.6,267.0,3.0,,7.0,3,2.0,,8.0,,
