time,2m_temperature_x,2m_dewpoint_temperature_x,2m_temperature_y,2m_dewpoint_temperature_y,2m_temperature,2m_dewpoint_temperature,surface_pressure,10m_u_component_of_wind,10m_v_component_of_wind,skin_temperature,total_precipitation,snow_depth,snow_depth_water_equivalent,surface_runoff,sub_surface_runoff,runoff,total_evaporation,potential_evaporation,soil_temperature_level_1,soil_temperature_level_2,soil_temperature_level_3,soil_temperature_level_4,volumetric_soil_water_layer_1,volumetric_soil_water_layer_2,volumetric_soil_water_layer_3,volumetric_soil_water_layer_4,surface_solar_radiation_downwards,surface_thermal_radiation_downwards,plik_zrodlowy
2025-06-25 17:00:00,,,,,23.88,13.66,99905.94,4.0153656,-2.4457245,24.6,0.0019072474,-7.345365e-24,-7.345365000000001e-25,3.9339066e-06,5.160272e-05,5.5536628e-05,-0.002469818,-0.008567855,23.72,20.68,17.19,11.67,0.10308838,0.108428955,0.13587952,0.2021637,15839948.0,23315844.0,zielona_gora_2025_06.csv
2025-06-25 18:00:00,,,,,23.29,13.67,99953.83,2.892807,-2.3081818,23.63,0.0019072474,-7.345365e-24,-7.345365000000001e-25,3.9339066e-06,5.4620206e-05,5.8546662e-05,-0.0025634319,-0.009039551,23.03,20.74,17.19,11.67,0.10266113,0.10835266,0.13583374,0.2021637,16282476.0,24687336.0,zielona_gora_2025_06.csv
2025-06-25 19:00:00,,,,,22.8,13.3,99992.64,2.1746826,-1.9604492,22.43,0.0019072474,-7.345365e-24,-7.345365000000001e-25,3.9339066e-06,5.7645142e-05,6.15716e-05,-0.0026105568,-0.009362586,22.2,20.75,17.2,11.68,0.102386475,0.108306885,0.13581848,0.2021637,16429916.0,26026808.0,zielona_gora_2025_06.csv
2025-06-25 20:00:00,,,,,21.56,13.16,100050.64,1.3996735,-1.7075806,20.86,0.0019072474,-7.345365e-24,-7.345365000000001e-25,3.9339066e-06,6.0662627e-05,6.458163e-05,-0.0026284726,-0.009555124,21.16,20.71,17.2,11.68,0.10223389,0.108306885,0.13581848,0.20214844,16433796.0,27327524.0,zielona_gora_2025_06.csv
2025-06-25 21:00:00,,,,,20.41,13.12,100094.09,0.88793945,-1.5586548,19.43,0.0019072474,-7.345365e-24,-7.345365000000001e-25,3.9339066e-06,6.368011e-05,6.760657e-05,-0.0026409077,-0.0096737,20.22,20.63,17.21,11.69,0.102127075,0.108306885,0.13581848,0.20214844,16433796.0,28605042.0,zielona_gora_2025_06.csv
2025-06-25 22:00:00,,,,,19.25,13.55,100154.38,0.40196228,-1.3574066,18.29,0.0019072474,-7.345365e-24,-7.345365000000001e-25,3.9339066e-06,6.66976e-05,7.0631504e-05,-0.0026501985,-0.009743944,19.43,20.52,17.21,11.69,0.10205078,0.108291626,0.13581848,0.20214844,16433796.0,29893200.0,zielona_gora_2025_06.csv
2025-06-25 23:00:00,,,,,17.82,13.78,100170.945,-0.50730896,-1.1189728,16.43,0.0019072474,-7.345365e-24,-7.345365000000001e-25,3.9339066e-06,6.971508e-05,7.364154e-05,-0.002653608,-0.009756073,18.27,20.36,17.22,11.69,0.10202026,0.108291626,0.13581848,0.20214844,16433796.0,31121480.0,zielona_gora_2025_06.csv
2025-06-26 00:00:00,,,,,16.67,13.45,100186.85,-1.1786346,-0.70817566,15.24,0.0019072474,-7.345365e-24,-7.345365000000001e-25,3.9339066e-06,7.273257e-05,7.6666474e-05,-0.0026549222,-0.009758607,17.44,20.17,17.22,11.7,0.102005005,0.108291626,0.13581848,0.20214844,16433796.0,32369896.0,zielona_gora_2025_06.csv
2025-06-26 01:00:00,,,,,15.91,13.11,100244.664,-1.5556793,-0.3497162,14.44,0.0,-7.345365e-24,-7.345365000000001e-25,0.0,3.0165538e-06,3.0174851e-06,-1.1911616e-06,-2.1755695e-06,16.82,19.96,17.22,11.7,0.101989746,0.108291626,0.13581848,0.20214844,0.0,1244721.2,zielona_gora_2025_06.csv
2025-06-26 02:00:00,,,,,15.42,12.86,100258.8,-1.7806549,-0.037078857,13.88,0.0,-7.345365e-24,-7.345365000000001e-25,0.0,6.0331076e-06,6.0349703e-06,-2.6721973e-06,-5.0216913e-06,16.35,19.74,17.22,11.71,0.101989746,0.108291626,0.13581848,0.20213318,0.0,2483149.0,zielona_gora_2025_06.csv
2025-06-26 03:00:00,,,,,15.05,12.8,100248.14,-1.782486,0.46624756,13.45,0.0,-7.345365e-24,-7.345365000000001e-25,0.0,9.04873e-06,9.04873e-06,-3.972091e-06,-7.9236925e-06,15.95,19.51,17.22,11.71,0.10197449,0.108291626,0.13581848,0.20213318,3437.0,3704538.0,zielona_gora_2025_06.csv
2025-06-26 04:00:00,,,,,15.35,13.13,100240.51,-1.524826,0.7121887,14.02,0.0,-7.345365e-24,-7.345365000000001e-25,0.0,1.2066215e-05,1.206249e-05,-8.59797e-06,-1.7084181e-05,16.13,19.31,17.22,11.72,0.10194397,0.108291626,0.13581848,0.20213318,165468.0,4878569.0,zielona_gora_2025_06.csv
2025-06-26 05:00:00,,,,,17.64,13.46,100222.74,-1.4386139,0.8812256,17.36,0.0,-7.345365e-24,-7.345365000000001e-25,0.0,1.5079975e-05,1.5079975e-05,-3.2798853e-05,-5.6400895e-05,17.91,19.21,17.22,11.72,0.10183716,0.10827637,0.13581848,0.20213318,721176.0,6069088.5,zielona_gora_2025_06.csv
2025-06-26 06:00:00,,,,,19.73,13.88,100235.586,-1.4077606,1.1170654,20.66,0.0,-7.345365e-24,-7.345365000000001e-25,0.0,1.8093735e-05,1.809001e-05,-0.00012224587,-0.00028864294,19.92,19.21,17.22,11.73,0.101486206,0.108169556,0.1357727,0.20211792,1778692.0,7266492.0,zielona_gora_2025_06.csv
2025-06-26 07:00:00,,,,,21.71,14.38,100227.625,-0.7834778,1.4115143,23.98,0.0,-7.345365e-24,-7.345365000000001e-25,0.0,2.1107495e-05,2.1107495e-05,-0.00027960865,-0.0007214211,22.13,19.32,17.22,11.73,0.100860596,0.10798645,0.13571167,0.20210266,3389736.0,8480865.0,zielona_gora_2025_06.csv
2025-06-26 08:00:00,,,,,23.51,14.56,100240.805,-0.2419281,1.2031555,27.14,0.0,-7.345365e-24,-7.345365000000001e-25,0.0,2.411753e-05,2.411753e-05,-0.0005086865,-0.0013376325,24.36,19.53,17.21,11.73,0.09996033,0.10772705,0.13560486,0.2020874,5495312.0,9734198.0,zielona_gora_2025_06.csv
2025-06-26 09:00:00,,,,,25.09,14.38,100208.94,0.2917633,1.085846,30.01,0.0,-7.345365e-24,-7.345365000000001e-25,0.0,2.7127564e-05,2.7127564e-05,-0.00080650207,-0.0021082126,26.5,19.83,17.22,11.74,0.09877014,0.1073761,0.13546753,0.20205688,8024326.0,11018311.0,zielona_gora_2025_06.csv
2025-06-26 10:00:00,,,,,26.51,14.45,100184.11,0.3919983,1.163559,32.31,0.0,-7.345365e-24,-7.345365000000001e-25,0.0,3.0130148e-05,3.0130148e-05,-0.0011564475,-0.0030074418,28.33,20.19,17.22,11.74,0.09736633,0.10697937,0.13529968,0.20204163,10859948.0,12332176.0,zielona_gora_2025_06.csv
2025-06-26 11:00:00,,,,,27.82,14.55,100079.766,0.1816864,1.5158997,34.02,0.0,-7.345365e-24,-7.345365000000001e-25,0.0,3.3132732e-05,3.3140182e-05,-0.0015393198,-0.0039989464,29.79,20.6,17.22,11.75,0.095825195,0.106536865,0.13511658,0.20201111,13846092.0,13688068.0,zielona_gora_2025_06.csv
2025-06-26 12:00:00,,,,,28.52,14.66,99971.81,-0.6284485,1.5983429,33.92,6.261468e-05,-7.345365e-24,-7.345365000000001e-25,1.1920929e-07,3.6127865e-05,3.6254525e-05,-0.0018729987,-0.0049060397,30.04,20.99,17.23,11.75,0.09500122,0.106155396,0.13496399,0.20198059,16272156.0,15131137.0,zielona_gora_2025_06.csv
2025-06-26 13:00:00,,,,,29.67,15.06,99957.69,-0.6132355,1.8935852,35.04,6.261468e-05,-7.345365e-24,-7.345365000000001e-25,1.1920929e-07,3.9123e-05,3.924966e-05,-0.0022512078,-0.0059278235,31.01,21.4,17.24,11.76,0.09359741,0.10574341,0.13479614,0.20195007,19071056.0,16528821.0,zielona_gora_2025_06.csv
2025-06-26 14:00:00,,,,,30.41,15.15,99925.2,0.16835022,2.1306458,34.75,6.3598156e-05,-7.345365e-24,-7.345365000000001e-25,1.3411045e-07,4.211068e-05,4.2244792e-05,-0.0025701905,-0.006846197,31.0,21.78,17.25,11.76,0.09233093,0.1053772,0.13464355,0.20191956,21313832.0,17953062.0,zielona_gora_2025_06.csv
2025-06-26 15:00:00,,,,,29.75,15.43,99846.44,0.56729126,2.2073364,32.78,7.161498e-05,-7.345365e-24,-7.345365000000001e-25,1.4901161e-07,4.5090914e-05,4.5225024e-05,-0.0027785236,-0.0075125396,29.84,22.08,17.26,11.77,0.091537476,0.10513306,0.134552,0.2019043,22617508.0,19437386.0,zielona_gora_2025_06.csv
2025-06-26 16:00:00,,,,,29.73,15.84,99782.28,0.5039215,2.410263,31.62,7.161498e-05,-7.345365e-24,-7.345365000000001e-25,1.4901161e-07,4.8078597e-05,4.8220158e-05,-0.0029665474,-0.008136116,29.12,22.33,17.28,11.77,0.090789795,0.10493469,0.13446045,0.20188904,23738852.0,20911910.0,zielona_gora_2025_06.csv
2025-06-26 17:00:00,,,,,29.43,16.27,99798.04,0.60961914,2.4573212,30.5,7.301569e-05,-7.345365e-24,-7.345365000000001e-25,1.4901161e-07,5.105883e-05,5.120039e-05,-0.0031151185,-0.008671083,28.37,22.53,17.29,11.78,0.09017944,0.10475159,0.13439941,0.20187378,24598452.0,22358392.0,zielona_gora_2025_06.csv
2025-06-26 18:00:00,,,,,25.02,18.34,99970.38,3.267105,2.4875336,27.44,0.0014274716,-7.345365e-24,-7.345365000000001e-25,3.9339066e-06,5.403161e-05,5.7935715e-05,-0.0031674067,-0.0088988915,26.47,22.62,17.3,11.78,0.10575867,0.10470581,0.13438416,0.20187378,24962632.0,23831972.0,zielona_gora_2025_06.csv
2025-06-26 19:00:00,,,,,26.46,17.67,99853.11,4.660385,1.3667755,24.71,0.0014274716,-7.345365e-24,-7.345365000000001e-25,3.9339066e-06,5.7011843e-05,6.0915947e-05,-0.003341156,-0.009286277,24.93,22.65,17.32,11.78,0.10560608,0.10469055,0.1343689,0.20187378,25077648.0,25267200.0,zielona_gora_2025_06.csv
2025-06-26 20:00:00,,,,,25.43,16.67,99930.67,4.404358,0.9029236,24.27,0.0014274716,-7.345365e-24,-7.345365000000001e-25,3.9339066e-06,5.9992075e-05,6.389618e-05,-0.0034196451,-0.0096387565,24.15,22.64,17.34,11.79,0.105407715,0.10467529,0.1343689,0.20187378,25081420.0,26694292.0,zielona_gora_2025_06.csv
2025-06-26 21:00:00,,,,,24.19,16.12,100042.02,5.5028076,-0.013290405,23.47,0.0014301538,-7.345365e-24,-7.345365000000001e-25,3.9339066e-06,6.296486e-05,6.6906214e-05,-0.0034592217,-0.009937093,23.43,22.59,17.35,11.79,0.10523987,0.10467529,0.1343689,0.20185852,25081420.0,28108332.0,zielona_gora_2025_06.csv
2025-06-26 22:00:00,,,,,22.34,16.5,100127.81,5.5654144,-0.9362335,22.31,0.0014579892,-7.345365e-24,-7.345365000000001e-25,3.963709e-06,6.593764e-05,6.991625e-05,-0.0034833988,-0.01020316,22.64,22.51,17.36,11.8,0.105285645,0.10467529,0.1343689,0.20185852,25081420.0,29525448.0,zielona_gora_2025_06.csv
2025-06-26 23:00:00,,,,,21.33,16.38,100172.22,5.1120605,-0.66889954,21.15,0.0014606714,-7.345365e-24,-7.345365000000001e-25,3.963709e-06,6.891787e-05,7.289648e-05,-0.0035056956,-0.010432482,21.88,22.4,17.37,11.8,0.10517883,0.104660034,0.1343689,0.20185852,25081420.0,30872648.0,zielona_gora_2025_06.csv
2025-06-27 00:00:00,,,,,20.71,15.87,100210.22,5.1711884,-0.5669861,20.4,0.0014719963,-7.345365e-24,-7.345365000000001e-25,3.993511e-06,7.189065e-05,7.5906515e-05,-0.0035229344,-0.010644153,21.33,22.27,17.39,11.81,0.10513306,0.104660034,0.1343689,0.20185852,25081420.0,32217072.0,zielona_gora_2025_06.csv
2025-06-27 01:00:00,,,,,20.29,15.65,100260.19,4.7097015,-0.22462463,19.93,0.0,-7.345365e-24,-7.345365000000001e-25,0.0,2.9746443e-06,2.9746443e-06,-1.6983948e-05,-0.00021140417,20.94,22.13,17.4,11.81,0.10501099,0.104660034,0.1343689,0.20185852,0.0,1362641.0,zielona_gora_2025_06.csv
2025-06-27 02:00:00,,,,,19.89,15.47,100284.26,4.3746643,0.17900085,19.46,0.0,-7.345365e-24,-7.345365000000001e-25,0.0,5.9492886e-06,5.9492886e-06,-3.0162977e-05,-0.00038933195,20.56,21.98,17.41,11.82,0.104904175,0.104660034,0.1343689,0.20184326,0.0,2695205.8,zielona_gora_2025_06.csv
2025-06-27 03:00:00,,,,,19.56,15.42,100314.91,4.235962,0.32479858,19.02,0.0,-7.345365e-24,-7.345365000000001e-25,0.0,8.923933e-06,8.92207e-06,-4.1326042e-05,-0.0005413089,20.21,21.82,17.42,11.82,0.10481262,0.104660034,0.1343689,0.20184326,2774.0,4000574.0,zielona_gora_2025_06.csv
2025-06-27 04:00:00,,,,,19.58,15.5,100324.71,4.133972,0.3296051,19.07,0.0,-7.345365e-24,-7.345365000000001e-25,0.0,1.1894852e-05,1.1894852e-05,-6.172317e-05,-0.0007088445,20.15,21.67,17.43,11.83,0.10467529,0.104644775,0.13435364,0.20184326,129967.0,5296009.5,zielona_gora_2025_06.csv
2025-06-27 05:00:00,,,,,20.0,15.67,100342.95,3.89682,0.51179504,19.76,8.5681677e-07,-7.345365e-24,-7.345365000000001e-25,0.0,1.4867634e-05,1.4871359e-05,-9.926688e-05,-0.0009253919,20.5,21.54,17.43,11.83,0.10449219,0.104599,0.13433838,0.20184326,452127.0,6621184.5,zielona_gora_2025_06.csv
2025-06-27 06:00:00,,,,,20.71,15.55,100364.11,5.1407013,0.23449707,21.03,1.40964985e-05,-7.345365e-24,-7.345365000000001e-25,2.9802322e-08,1.7840415e-05,1.7866492e-05,-0.00016843528,-0.0012288503,21.25,21.46,17.44,11.84,0.104263306,0.104537964,0.13430786,0.201828,1100104.0,7953883.0,zielona_gora_2025_06.csv
2025-06-27 07:00:00,,,,,21.03,15.67,100416.6,5.310074,-0.5924988,22.21,0.00014464557,-7.345365e-24,-7.345365000000001e-25,2.8684735e-07,2.0809472e-05,2.1092594e-05,-0.00027449103,-0.0016894192,22.06,21.43,17.45,11.84,0.104888916,0.10443115,0.13427734,0.201828,2157508.0,9293149.0,zielona_gora_2025_06.csv
2025-06-27 08:00:00,,,,,21.84,15.36,100427.29,5.414032,-0.6653595,22.95,0.00022031367,-7.345365e-24,-7.345365000000001e-25,4.3585896e-07,2.3782253e-05,2.4214387e-05,-0.00046098884,-0.0022801347,22.73,21.43,17.46,11.85,0.10481262,0.10430908,0.13421631,0.20181274,3468038.0,10654263.0,zielona_gora_2025_06.csv
2025-06-27 09:00:00,,,,,22.85,14.66,100416.08,5.506363,-0.7338104,24.61,0.00028274953,-7.345365e-24,-7.345365000000001e-25,5.5879354e-07,2.6747584e-05,2.7306378e-05,-0.000681282,-0.0030501448,23.81,21.48,17.47,11.85,0.1043396,0.10412598,0.13414001,0.20179749,5188036.0,12023716.0,zielona_gora_2025_06.csv
2025-06-27 10:00:00,,,,,23.35,14.13,100440.3,5.635208,-0.8494415,25.28,0.00029435754,-7.345365e-24,-7.345365000000001e-25,5.811453e-07,2.9712915e-05,3.029406e-05,-0.00089481054,-0.0038515814,24.36,21.56,17.47,11.86,0.103515625,0.10392761,0.13406372,0.20178223,6792096.0,13415919.0,zielona_gora_2025_06.csv
2025-06-27 11:00:00,,,,,23.77,12.79,100468.625,6.061157,-1.5413971,26.15,0.00031118095,-7.345365e-24,-7.345365000000001e-25,6.109476e-07,3.2678246e-05,3.3289194e-05,-0.0011166949,-0.004772663,24.98,21.66,17.48,11.86,0.10266113,0.10369873,0.13397217,0.20176697,8590412.0,14809989.0,zielona_gora_2025_06.csv
2025-06-27 12:00:00,,,,,22.67,12.6,100519.734,5.8154297,-2.0533752,24.75,0.00032414496,-7.345365e-24,-7.345365000000001e-25,6.4074993e-07,3.5643578e-05,3.6284328e-05,-0.0012608264,-0.0054886304,24.22,21.71,17.49,11.86,0.10211182,0.1035614,0.13391113,0.20175171,9601846.0,16254183.0,zielona_gora_2025_06.csv
2025-06-27 13:00:00,,,,,19.85,13.88,100599.25,4.834839,-2.3707428,22.45,0.00081293285,-7.345365e-24,-7.345365000000001e-25,1.5869737e-06,3.8601458e-05,4.018843e-05,-0.0013381345,-0.0059112385,22.85,21.7,17.5,11.87,0.10575867,0.10348511,0.13388062,0.20175171,10309764.0,17679442.0,zielona_gora_2025_06.csv
2025-06-27 14:00:00,,,,,18.27,13.55,100642.65,3.838379,-2.2998047,19.36,0.0012715459,-7.345365e-24,-7.345365000000001e-25,2.488494e-06,4.1551888e-05,4.4062734e-05,-0.0014708443,-0.006220538,21.19,21.61,17.51,11.87,0.109375,0.10346985,0.13386536,0.20173645,10697860.0,19074528.0,zielona_gora_2025_06.csv
2025-06-27 15:00:00,,,,,17.83,12.23,100692.91,3.6543274,-1.8150635,17.44,0.0012793988,-7.345365e-24,-7.345365000000001e-25,2.503395e-06,4.451722e-05,4.7013164e-05,-0.0016754726,-0.00653331,19.93,21.46,17.51,11.88,0.10932922,0.10345459,0.13386536,0.20173645,11012854.0,20448020.0,zielona_gora_2025_06.csv
2025-06-27 16:00:00,,,,,18.43,11.39,100744.45,4.504074,-1.9000549,18.77,0.0012793988,-7.345365e-24,-7.345365000000001e-25,2.503395e-06,4.74751e-05,4.9978495e-05,-0.0018404555,-0.0069482177,20.22,21.34,17.52,11.88,0.10897827,0.103378296,0.13383484,0.20173645,11780414.0,21771172.0,zielona_gora_2025_06.csv
2025-06-27 17:00:00,,,,,19.32,10.22,100756.6,4.250778,-1.9196014,19.96,0.0012793988,-7.345365e-24,-7.345365000000001e-25,2.503395e-06,5.042553e-05,5.2943826e-05,-0.0019670008,-0.0074944347,20.68,21.25,17.53,11.89,0.108428955,0.103271484,0.13378906,0.20172119,12657590.0,23027540.0,zielona_gora_2025_06.csv
2025-06-27 18:00:00,,,,,19.61,9.13,100786.8,3.4523773,-1.6598206,19.72,0.0012793988,-7.345365e-24,-7.345365000000001e-25,2.503395e-06,5.338341e-05,5.5894256e-05,-0.0020406134,-0.00796897,20.46,21.15,17.53,11.89,0.10801697,0.10321045,0.13375854,0.20170593,13030084.0,24323120.0,zielona_gora_2025_06.csv
2025-06-27 19:00:00,,,,,19.12,10.12,100885.05,3.6308746,-1.9636688,19.11,0.0012855381,-7.345365e-24,-7.345365000000001e-25,2.5182962e-06,5.633384e-05,5.8859587e-05,-0.0020681685,-0.008280747,20.01,21.04,17.54,11.9,0.1078186,0.10319519,0.13375854,0.20170593,13069752.0,25730664.0,zielona_gora_2025_06.csv
2025-06-27 20:00:00,,,,,18.7,10.29,100941.47,3.2645416,-1.7349396,18.54,0.0012855381,-7.345365e-24,-7.345365000000001e-25,2.5182962e-06,5.929172e-05,6.181002e-05,-0.002089778,-0.008580968,19.58,20.91,17.54,11.9,0.10760498,0.10319519,0.13375854,0.20170593,13071286.0,27118140.0,zielona_gora_2025_06.csv
2025-06-27 21:00:00,,,,,18.27,10.39,100973.7,3.0167694,-1.2030487,17.97,0.0012855381,-7.345365e-24,-7.345365000000001e-25,2.5182962e-06,6.224215e-05,6.476045e-05,-0.0021083094,-0.008831553,19.16,20.77,17.55,11.91,0.107437134,0.10319519,0.13375854,0.20170593,13071286.0,28468044.0,zielona_gora_2025_06.csv
2025-06-27 22:00:00,,,,,17.85,10.47,101019.49,2.9660034,-0.69166565,17.4,0.0012855381,-7.345365e-24,-7.345365000000001e-25,2.5182962e-06,6.520003e-05,6.772578e-05,-0.0021242015,-0.009035505,18.74,20.62,17.55,11.91,0.10726929,0.10317993,0.13374329,0.20170593,13071284.0,29783746.0,zielona_gora_2025_06.csv
2025-06-27 23:00:00,,,,,17.36,10.51,101050.97,2.9364166,-0.63108826,16.76,0.0012855381,-7.345365e-24,-7.345365000000001e-25,2.5182962e-06,6.814301e-05,7.066131e-05,-0.002137864,-0.009205319,18.29,20.46,17.55,11.91,0.10713196,0.10317993,0.13374329,0.20170593,13071284.0,31053440.0,zielona_gora_2025_06.csv
2025-06-28 00:00:00,,,,,16.87,10.53,101068.38,2.738922,-0.56270313,16.15,0.0012855381,-7.345365e-24,-7.345365000000001e-25,2.5182962e-06,7.109344e-05,7.362664e-05,-0.0021498334,-0.009353168,17.84,20.29,17.55,11.92,0.10702515,0.10317993,0.13374329,0.20169067,13071284.0,32288504.0,zielona_gora_2025_06.csv
2025-06-28 01:00:00,,,,,16.28,10.57,101080.7,2.5006409,0.0048923492,15.47,0.0,-7.345365e-24,-7.345365000000001e-25,0.0,2.95043e-06,2.95043e-06,-9.957352e-06,-0.000116833486,17.35,20.1,17.55,11.93,0.106918335,0.10317993,0.13374329,0.20169067,0.0,1201992.5,zielona_gora_2025_06.csv
2025-06-28 02:00:00,,,,,15.48,10.62,101100.734,2.5437317,0.15958118,14.48,0.0,-7.345365e-24,-7.345365000000001e-25,0.0,5.9027225e-06,5.90086e-06,-1.6929815e-05,-0.0001911316,16.7,19.9,17.55,11.93,0.10684204,0.10317993,0.13374329,0.20169067,0.0,2334142.0,zielona_gora_2025_06.csv
2025-06-28 03:00:00,,,,,14.93,10.74,101118.586,2.4433289,0.31703663,13.81,0.0,-7.345365e-24,-7.345365000000001e-25,0.0,8.85129e-06,8.85129e-06,-2.2915658e-05,-0.00025329925,16.19,19.68,17.55,11.93,0.106781006,0.10317993,0.13374329,0.20169067,2995.0,3457022.0,zielona_gora_2025_06.csv
2025-06-28 04:00:00,,,,,15.1,11.09,101112.266,2.2506104,0.48110867,14.1,0.0,-7.345365e-24,-7.345365000000001e-25,0.0,1.180172e-05,1.180172e-05,-3.717211e-05,-0.000329623,16.23,19.48,17.55,11.94,0.10670471,0.10316467,0.13374329,0.20169067,164843.0,4583451.5,zielona_gora_2025_06.csv
2025-06-28 05:00:00,,,,,16.37,11.49,101104.266,2.3770142,0.5562439,16.03,0.0,-7.345365e-24,-7.345365000000001e-25,0.0,1.475215e-05,1.475215e-05,-7.80453e-05,-0.00046697631,17.26,19.34,17.54,11.94,0.10650635,0.1031189,0.13372803,0.20167542,706352.0,5723023.0,zielona_gora_2025_06.csv
2025-06-28 06:00:00,,,,,18.03,11.53,101104.19,3.03714,0.46853638,18.95,0.0,-7.345365e-24,-7.345365000000001e-25,0.0,1.7698854e-05,1.7695129e-05,-0.000169612,-0.0007577054,19.0,19.3,17.54,11.95,0.10609436,0.103027344,0.13368225,0.20167542,1783270.0,6872112.0,zielona_gora_2025_06.csv
2025-06-28 07:00:00,,,,,19.51,11.95,101107.28,3.9176636,0.52233887,21.65,4.261732e-07,-7.345365e-24,-7.345365000000001e-25,0.0,2.0649284e-05,2.0645559e-05,-0.00031581614,-0.0012630858,20.79,19.34,17.54,11.95,0.10543823,0.102874756,0.13362122,0.20166016,3369712.0,8071394.0,zielona_gora_2025_06.csv
2025-06-28 08:00:00,,,,,21.1,11.78,101082.61,4.344635,0.020904541,23.82,4.261732e-07,-7.345365e-24,-7.345365000000001e-25,0.0,2.3592263e-05,2.3588538e-05,-0.00051479833,-0.0019999929,22.36,19.46,17.53,11.96,0.10456848,0.10267639,0.13352966,0.2016449,5328242.0,9337974.0,zielona_gora_2025_06.csv
2025-06-28 09:00:00,,,,,22.37,11.91,101079.36,4.2456055,-0.17390442,25.31,4.261732e-07,-7.345365e-24,-7.345365000000001e-25,0.0,2.6538968e-05,2.6538968e-05,-0.0007339353,-0.0028433949,23.51,19.62,17.53,11.96,0.10359192,0.10244751,0.13343811,0.20162964,7263250.0,10738140.0,zielona_gora_2025_06.csv
2025-06-28 10:00:00,,,,,23.53,12.42,101013.58,4.3759003,-0.044433594,26.67,4.261732e-07,-7.345365e-24,-7.345365000000001e-25,0.0,2.9474497e-05,2.9474497e-05,-0.0009712856,-0.0037353374,24.58,19.83,17.53,11.97,0.10253906,0.10218811,0.1333313,0.20161438,9297884.0,12153362.0,zielona_gora_2025_06.csv
2025-06-28 11:00:00,,,,,24.53,12.97,100995.14,4.6436768,-0.11956787,27.47,4.261732e-07,-7.345365e-24,-7.345365000000001e-25,0.0,3.2417476e-05,3.2424927e-05,-0.0012058401,-0.0046308264,25.27,20.05,17.53,11.97,0.101486206,0.10194397,0.13322449,0.20158386,11181852.0,13606043.0,zielona_gora_2025_06.csv
2025-06-28 12:00:00,,,,,25.25,13.51,100925.56,4.78421,-0.35714722,27.89,4.261732e-07,-7.345365e-24,-7.345365000000001e-25,0.0,3.5353005e-05,3.5345554e-05,-0.0014298474,-0.0055177733,25.68,20.28,17.54,11.97,0.100494385,0.10171509,0.13311768,0.2015686,12898520.0,15083176.0,zielona_gora_2025_06.csv
2025-06-28 13:00:00,,,,,25.58,14.07,100920.67,4.601654,-0.51576996,27.68,3.7491322e-06,-7.345365e-24,-7.345365000000001e-25,7.450581e-09,3.8281083e-05,3.8281083e-05,-0.0016201157,-0.006321542,25.64,20.48,17.54,11.98,0.09965515,0.101501465,0.13304138,0.20155334,14225246.0,16591720.0,zielona_gora_2025_06.csv
2025-06-28 14:00:00,,,,,25.63,14.5,100899.92,4.2341766,-0.38622284,27.14,1.2347102e-05,-7.345365e-24,-7.345365000000001e-25,2.2351742e-08,4.120916e-05,4.1231513e-05,-0.0017740168,-0.007012021,25.34,20.67,17.54,11.99,0.09901428,0.10134888,0.13296509,0.20153809,15182718.0,18111808.0,zielona_gora_2025_06.csv
2025-06-28 15:00:00,,,,,25.42,15.07,100879.24,3.3005524,-0.06426525,26.22,1.2347102e-05,-7.345365e-24,-7.345365000000001e-25,2.9802322e-08,4.413724e-05,4.415214e-05,-0.0018827254,-0.007557459,24.76,20.81,17.54,11.99,0.09849548,0.101242065,0.13291931,0.20153809,15732548.0,19630462.0,zielona_gora_2025_06.csv
2025-06-28 16:00:00,,,,,25.86,15.09,100852.52,3.4080505,-0.28390884,26.76,3.0758976e-05,-7.345365e-24,-7.345365000000001e-25,5.9604645e-08,4.7065318e-05,4.711747e-05,-0.00202577,-0.008107565,25.07,20.96,17.55,11.99,0.0980072,0.10110474,0.13285828,0.20152283,16649210.0,21105696.0,zielona_gora_2025_06.csv
2025-06-28 17:00:00,,,,,25.9,15.14,100814.39,2.8171692,-0.54039,26.39,3.075639e-05,-7.345365e-24,-7.345365000000001e-25,5.9604645e-08,4.9993396e-05,5.0053e-05,-0.0021448545,-0.00860972,24.86,21.09,17.55,12.0,0.097473145,0.100997925,0.1328125,0.20150757,17291718.0,22584146.0,zielona_gora_2025_06.csv
2025-06-28 18:00:00,,,,,25.49,15.18,100811.74,2.2637634,-0.5492382,25.61,3.076533e-05,-7.345365e-24,-7.345365000000001e-25,5.9604645e-08,5.2914023e-05,5.2973628e-05,-0.0022254195,-0.008979611,24.36,21.18,17.56,12.0,0.097076416,0.10092163,0.13278198,0.20150757,17704544.0,24024096.0,zielona_gora_2025_06.csv
2025-06-28 19:00:00,,,,,24.92,14.83,100809.97,2.046997,-0.33015537,24.51,3.0759373e-05,-7.345365e-24,-7.345365000000001e-25,5.9604645e-08,5.583465e-05,5.5894256e-05,-0.002261038,-0.009231366,23.64,21.24,17.57,12.01,0.096847534,0.10089111,0.13276672,0.20150757,17788154.0,25525328.0,zielona_gora_2025_06.csv
