frame_local_time,date,time,x,y,point_type,is_shaded,solar_exposure_pct,air_temperature_c,estimated_point_temperature_c,rain_mm_h,cloud_cover,cloud_unit
2026-04-19 12:00:00,2026-04-19,12:00:00,92.0,68.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,92.0,70.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,92.0,72.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,94.0,28.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,94.0,30.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,94.0,32.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,94.0,34.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,94.0,36.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,94.0,38.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,94.0,44.0,środek toru,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,94.0,46.0,środek toru,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,94.0,48.0,środek toru,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,94.0,50.0,środek toru,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,94.0,52.0,środek toru,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,94.0,54.0,środek toru,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,94.0,56.0,środek toru,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,94.0,62.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,94.0,64.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,94.0,66.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,94.0,68.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,94.0,70.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,94.0,72.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,96.0,28.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,96.0,30.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,96.0,32.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,96.0,34.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,96.0,36.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,96.0,38.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,96.0,44.0,środek toru,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,96.0,46.0,środek toru,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,96.0,48.0,środek toru,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,96.0,50.0,środek toru,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,96.0,52.0,środek toru,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,96.0,54.0,środek toru,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,96.0,56.0,środek toru,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,96.0,62.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,96.0,64.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,96.0,66.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,96.0,68.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,96.0,70.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,96.0,72.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,98.0,30.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,98.0,32.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,98.0,34.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,98.0,36.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,98.0,38.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,98.0,40.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,98.0,44.0,środek toru,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,98.0,46.0,środek toru,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,98.0,48.0,środek toru,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,98.0,50.0,środek toru,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,98.0,52.0,środek toru,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,98.0,54.0,środek toru,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,98.0,56.0,środek toru,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,98.0,60.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,98.0,62.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,98.0,64.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,98.0,66.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,98.0,68.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,98.0,70.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,100.0,30.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,100.0,32.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,100.0,34.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,100.0,36.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,100.0,38.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,100.0,40.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,100.0,46.0,środek toru,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,100.0,48.0,środek toru,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,100.0,50.0,środek toru,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,100.0,52.0,środek toru,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,100.0,54.0,środek toru,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,100.0,60.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,100.0,62.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,100.0,64.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,100.0,66.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,100.0,68.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,100.0,70.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,102.0,30.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,102.0,32.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,102.0,34.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,102.0,36.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,102.0,38.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,102.0,40.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,102.0,42.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,102.0,48.0,środek toru,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,102.0,50.0,środek toru,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,102.0,52.0,środek toru,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,102.0,58.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,102.0,60.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,102.0,62.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,102.0,64.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,102.0,66.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,102.0,68.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,102.0,70.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,104.0,32.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,104.0,34.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,104.0,36.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,104.0,38.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,104.0,40.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,104.0,42.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,104.0,50.0,środek toru,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,104.0,58.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,104.0,60.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,104.0,62.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,104.0,64.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,104.0,66.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,104.0,68.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,106.0,32.0,tor,True,0.0,16.2,14.7,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,106.0,34.0,tor,True,0.0,16.2,14.7,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,106.0,36.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,106.0,38.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,106.0,40.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,106.0,42.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,106.0,44.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,106.0,56.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,106.0,58.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,106.0,60.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,106.0,62.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,106.0,64.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,106.0,66.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,106.0,68.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,108.0,34.0,tor,True,0.0,16.2,14.7,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,108.0,36.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,108.0,38.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,108.0,40.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,108.0,42.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,108.0,44.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,108.0,46.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,108.0,48.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,108.0,52.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,108.0,54.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,108.0,56.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,108.0,58.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,108.0,60.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,108.0,62.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,108.0,64.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,108.0,66.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,110.0,34.0,tor,True,0.0,16.2,14.7,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,110.0,36.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,110.0,38.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,110.0,40.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,110.0,42.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,110.0,44.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,110.0,46.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,110.0,48.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,110.0,50.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,110.0,52.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,110.0,54.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,110.0,56.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,110.0,58.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,110.0,60.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,110.0,62.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,110.0,64.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,110.0,66.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,112.0,36.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,112.0,38.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,112.0,40.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,112.0,42.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,112.0,44.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,112.0,46.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,112.0,48.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,112.0,50.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,112.0,52.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,112.0,54.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,112.0,56.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,112.0,58.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,112.0,60.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,112.0,62.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,112.0,64.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,114.0,38.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,114.0,40.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,114.0,42.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,114.0,44.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,114.0,46.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,114.0,48.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,114.0,50.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,114.0,52.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,114.0,54.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,114.0,56.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,114.0,58.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,114.0,60.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,114.0,62.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,116.0,38.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,116.0,40.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,116.0,42.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,116.0,44.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,116.0,46.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,116.0,48.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,116.0,50.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,116.0,52.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,116.0,54.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,116.0,56.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,116.0,58.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,116.0,60.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,116.0,62.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,118.0,40.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,118.0,42.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,118.0,44.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,118.0,46.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,118.0,48.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
2026-04-19 12:00:00,2026-04-19,12:00:00,118.0,50.0,tor,False,18.441430011846165,16.2,17.67531440094769,0.0,100.0,%
